,x,y,z,inlinear_idx
0,10.04647271508826,3.8187321900290336,0.00311845771408875,2.0
1,9.60856368652356,4.725851347617322,0.003009962652340613,5.0
2,8.991026770019907,5.9972525942674,0.0028562708174517414,8.0
3,9.629307323742763,4.685721980565547,0.0029069899494450044,9.0
4,9.510388539697603,4.927013543910284,0.003015528783797035,11.0
5,9.169432795780782,5.638852858497434,0.003088089085026866,12.0
6,9.49847588391219,4.95274441491927,0.003028498296030468,14.0
7,9.305657732735225,5.343845022769901,0.002891096217097173,15.0
8,9.107799788715221,5.760711786953582,0.0035240624616626817,16.0
9,8.853423639332359,6.2806972654113515,0.003065551791297727,17.0
10,9.486629278756578,4.9762263515892675,0.0029285931012413874,19.0
11,9.387618495087786,5.181794455463561,0.0031849393582780616,24.0
12,8.570554776761021,6.863187132820087,0.003203511876982704,26.0
13,9.389438491606613,5.177583636239783,0.003094693885037355,27.0
14,8.554634742824609,6.8959394851972515,0.0029463580264663045,29.0
15,9.302399321791118,5.354766019023126,0.003170965866556177,30.0
16,10.018558197918061,3.884449454789395,0.003260898485649739,31.0
17,9.111610476358807,5.749947896915166,0.0035321607699029616,34.0
18,9.04522691246105,5.885257662268854,0.0030337947133587694,36.0
19,9.486629278756578,4.9762263515892675,0.0029285931012413874,38.0
20,7.1977289908534345,9.697702127539914,0.00347342291450507,40.0
21,8.917647221530071,6.12881117994628,0.0039174250974609755,42.0
22,7.151853806978822,9.79249259228063,0.003484137834155736,44.0
23,8.248869163190086,7.526937167008115,0.003095686891805049,45.0
24,9.354526161936262,5.249510199026274,0.0031199581417290004,46.0
25,7.451943202333519,9.173007882847312,0.0032221965849828,49.0
26,8.923305281349723,6.130966726917082,0.003163222766143403,51.0
27,9.122542056519595,5.720866468134903,0.0031731012123759174,52.0
28,7.832071557102115,8.387555546239152,0.0032343360673786964,53.0
29,9.370030639570427,5.205580867837263,0.003281199317742849,55.0
30,8.242503704794077,7.540944209399287,0.0028579601630362157,57.0
31,8.373011890645717,7.270834289303765,0.003013884215929519,58.0
32,7.491366720393858,9.091669749659847,0.003178689357259754,59.0
33,8.277177865583901,7.4699991399701915,0.0025768245541263265,60.0
34,9.287543918737377,5.384615120472031,0.0036548983017930673,61.0
35,9.852670538038897,4.211572298884916,0.003204343856282792,62.0
36,7.160750107381286,9.774140357219132,0.0034627835810549937,63.0
37,8.741279912672539,6.51147927182678,0.0035369512368494636,64.0
38,9.624317612573025,4.695350026064321,0.0034398339556892064,65.0
39,9.446140248799987,5.060513588349198,0.003033642293707695,66.0
40,7.491366720393858,9.091669749659847,0.003178689357259754,67.0
41,9.165149545452941,5.639728883502042,0.0035995409437188,69.0
42,8.206883141627745,7.613641823201812,0.0031060479545274304,72.0
43,7.297057435648159,9.49316661482113,0.0031443719526523467,75.0
44,8.50153577222287,7.005615031298329,0.0029479675125212235,77.0
45,7.65769490366356,8.74821364188882,0.003104689136061262,78.0
46,9.473917579305015,4.997406170099391,0.002984815105050904,80.0
47,8.886753710619933,6.177704618094636,0.0038908262407647202,84.0
48,9.985811686018213,3.9510226628383647,0.003009173418347996,85.0
49,9.389438491606613,5.177583636239783,0.003094693885037355,86.0
50,8.94950851743867,6.080869803884763,0.0037921635063585335,87.0
51,8.420901663939556,7.173212654678625,0.0025972292639009466,88.0
52,9.165149545452941,5.639728883502042,0.0035995409437188,89.0
53,7.238246098791597,9.614015720520756,0.003463121246691078,91.0
54,7.2740505884972615,9.540615347882882,0.0031965975327962943,94.0
55,7.745321780507977,8.567103936421862,0.0031373761009438807,95.0
56,7.297057435648159,9.49316661482113,0.0031443719526523467,97.0
57,7.612808748074432,8.840385010463184,0.0033034373978325887,99.0
58,7.745321780507977,8.567103936421862,0.0031373761009438807,100.0
59,7.900949042939419,8.246166118713973,0.0029399164591352475,101.0
60,7.65769490366356,8.74821364188882,0.003104689136061262,102.0
61,7.2740505884972615,9.540615347882882,0.0031965975327962943,104.0
62,9.553724278682115,4.842175541837432,0.0031406695582724443,105.0
63,9.607698093576722,4.729249998929571,0.003296814817473289,106.0
64,9.732677928628215,4.471614107283703,0.0031744431322235224,108.0
65,7.764552313284918,8.5266713450453,0.0033422133486402167,109.0
66,7.25173943212247,9.586776446830807,0.0031467599709403965,110.0
67,9.897431849287857,4.129393468417981,0.0032113072055204193,111.0
68,9.692157774095634,4.554766522048645,0.003131006464577201,112.0
69,8.703121441441327,6.589768689405046,0.0028248223337995464,113.0
70,9.347616583223484,5.263816489101013,0.0038335517755754573,114.0
71,8.427682746276645,7.157957873130101,0.003000031532819362,115.0
72,8.853423639332359,6.2806972654113515,0.003065551791297727,116.0
73,8.294719421673944,7.432284781091472,0.00308401212235924,117.0
74,7.324253496921941,9.436707490575984,0.0032830163975651728,119.0
