,x,y,z,inlinear_idx
0,0.22024590117599277,0.03866099797217584,3.218688709005459,6.0
1,0.06176505818319877,1.1768007878696307,3.2564986313176845,7.0
2,0.2613114501148622,0.8095101237166628,3.764628003330213,10.0
3,0.6815791762752637,1.0495531507821494,3.39735900770505,12.0
4,0.4230424823928139,-0.048463312381905994,3.2452318307782453,19.0
5,0.3980643374317894,0.019964385494072506,3.273997361468664,20.0
6,0.11653006949125137,1.2128037446454063,3.200147264744875,22.0
7,0.39901241030614015,-0.0022999364410212692,3.2586396242800313,23.0
8,1.0595288739648547,1.0201583007894137,3.4283312655502347,24.0
9,0.9189974763992024,1.2515984558528803,3.1182537061820566,25.0
10,1.3190362845460128,1.0428016855075777,3.39078456565595,28.0
11,1.1861746223601628,1.0026068410083742,3.45021271525223,29.0
12,0.7311338592314811,0.946725797416961,3.533691322974059,32.0
13,-0.029289800022032037,1.0436970454594696,3.440335342946826,33.0
14,1.2731605047650258,1.0898709894507759,3.3256633756574097,34.0
15,1.208606358097384,1.0060281088476246,3.440895084484721,35.0
16,1.23722349828789,1.0182740929407987,3.4230245014085314,38.0
17,-0.0864304494149659,0.016766412819498616,3.190950245177757,45.0
18,-0.052095686924295614,0.031819361464761386,3.1939391075580787,48.0
19,0.18146524274609777,0.003928604926177636,3.1714015261242468,49.0
20,-0.11658428215070052,-0.2902244224936343,2.96665479410839,52.0
21,0.49917149782783454,1.194567334873903,3.2029889195926544,53.0
22,0.1279752541089332,0.030394188177056802,3.1821000110635262,54.0
23,1.3514616858049153,1.209299717133391,3.1581702059265178,56.0
24,-0.07010518590735657,0.904309864912146,3.6386118703253767,57.0
25,0.43905193412214844,1.151507813259681,3.2639851526055863,59.0
26,0.06322570286171383,1.1854352702027429,3.236464378775158,61.0
27,1.2813824076047062,1.0013965634776827,3.4440543405481057,62.0
28,0.729805008589722,1.210740000046437,3.176284179935398,64.0
29,0.5631780958186852,1.2388146651107081,3.1469174089260616,65.0
30,0.8821968969819318,1.0932669556952088,3.323974402094503,66.0
31,0.5033251758900944,-0.026655217432962057,3.324116002082005,67.0
32,0.18146524274609777,0.003928604926177636,3.1714015261242468,69.0
33,0.06301789957869917,0.0356212234485392,3.187700598052512,74.0
34,0.07637720316637478,1.1145978964196148,3.3388825011899392,77.0
35,0.16837593371169926,0.9594062053294008,3.5430970497353576,83.0
36,1.056717337444206,1.0286850028574248,3.416017207075042,84.0
37,0.33173262054167385,1.1916126100570552,3.2182174398956147,85.0
38,0.43905193412214844,1.151507813259681,3.2639851526055863,86.0
39,-0.07010518590735657,0.904309864912146,3.6386118703253767,87.0
40,1.3824285235702172,1.0773130953903822,3.3311663358341126,88.0
41,-0.3359365579813851,1.0299008953069437,3.4808004502768966,89.0
42,1.276531179733177,1.1901782361244178,3.1891026478168496,90.0
43,0.5644693135368497,1.1808749841353035,3.223806150758552,91.0
44,0.99791261678818,1.1346677461310049,3.276123979151629,92.0
45,1.3514616858049153,1.209299717133391,3.1581702059265178,95.0
46,1.4017082518297925,1.1009982421259066,3.304359791013124,96.0
47,0.5997571781090659,1.2470735086199978,3.1329827129812675,97.0
48,1.2739243782722725,1.0035289374445937,3.4495763140256575,98.0
49,1.1386451742386865,1.155754022996859,3.2382548258605923,103.0
50,0.37241573028783265,0.011899280734349055,3.2571607113103473,105.0
51,1.5028668486748082,1.074103507817374,3.3426203694488015,106.0
52,0.16837593371169926,0.9594062053294008,3.5430970497353576,107.0
53,0.7626749031294666,1.2050632579236524,3.17959075214008,110.0
54,0.7581883150426757,1.202732854725609,3.1874686142057462,111.0
55,1.0595288739648547,1.0201583007894137,3.4283312655502347,113.0
56,0.28436178414919727,-0.25045707747081514,3.0223899301863497,116.0
57,0.15148922095259063,0.2211952756669036,3.3316457407662696,118.0
58,0.5575651471838423,1.2323684485345583,3.1536351437223233,122.0
59,0.4391812159748214,1.1092169281320419,3.3227870629794993,123.0
60,0.3568330918170243,1.1399524729509694,3.286685947073966,124.0
61,0.922921664592643,1.2577746343041336,3.109242963576178,126.0
62,1.2998406942291278,1.2187290374649478,3.1524403974102007,127.0
63,0.18329601327739803,0.9665580073515143,3.5338135997611118,128.0
64,0.03276828602787462,1.0617495675660136,3.4090821423047646,129.0
65,-0.07730916286437864,0.025332899860320546,3.194431177242427,132.0
66,0.18257992871223364,1.2309982733414713,3.1683049524870586,135.0
67,0.5639461576186198,1.3293321345065028,3.0273960907876734,136.0
68,0.4211533233894032,1.233590100511736,3.155161362235077,137.0
69,0.15272536858087746,-0.30618626303724394,2.9506508863013035,138.0
