,0,1,2,3
0,1.0,0.0,0.0,0.0
1,0.0,1.0,0.0,0.0
2,0.0,0.0,1.0,0.0
3,0.7197036834149608,-0.41536527241806126,0.556325712643238,-0.7521556489157489
4,0.45664212755618416,0.886784897948446,0.07134782485490299,-0.09357451585997884
5,-0.5229766490197233,0.20269246468389945,0.8278956391601944,0.6523079715791449
