,x,y,z,inlinear_idx
0,0.24486127523455192,0.7569945156507036,3.526287627938984,9.0
1,0.40107092616199697,-0.0464230238429648,3.0766752765757395,17.0
2,0.3770975394149016,0.01836991926115013,3.1015181459897354,18.0
3,0.3781189070956177,-0.00269898906683725,3.0879929292570996,21.0
4,0.8698188315406435,1.1833595848457834,2.9509295319167155,23.0
5,-0.02748272326542965,0.9805401366277292,3.233555338974148,29.0
6,-0.0817217428378754,0.014768760141042303,3.017306191810037,38.0
7,0.17202433039201734,0.003069333762883422,3.0063669904497146,42.0
8,0.12124755206872952,0.028064987481263452,3.014649736076783,45.0
9,0.05967894757034031,1.1184344422327759,3.05394232323278,51.0
10,0.6904485677633168,1.144405472740643,3.004535574206239,54.0
11,0.47664410300085863,-0.025756284615009617,3.147892645603111,57.0
12,0.17202433039201734,0.003069333762883422,3.0063669904497146,58.0
13,0.5336708549812414,1.11555123731009,3.0474175233215464,75.0
14,0.3528714334005906,0.010725993786839192,3.0862029015437686,89.0
15,0.5277003213648171,1.1654861223822657,2.984229355084841,104.0
16,0.5165272611662167,-0.42181978383520125,2.944697903701721,106.0
17,0.8736318766085178,1.189327069811778,2.942727204133209,107.0
18,0.1726071641657726,1.1633523233205703,2.9947582142396025,114.0
19,0.3985249296679023,1.1665947872869527,2.9851336771749977,116.0
20,0.12604393903927785,0.13074250771325627,3.0865909794873776,120.0
21,0.07966241960958576,0.3491514169019177,3.2415804630051133,122.0
22,0.8698188315406435,1.1833595848457834,2.9509295319167155,128.0
23,0.19045395953968755,1.1491769254450432,3.0124569755669466,130.0
24,0.05210830821394378,1.1024172938783139,3.073763319453359,142.0
25,0.03230134032201017,1.101783503675655,3.0799750872643408,144.0
26,0.3985249296679023,1.1665947872869527,2.9851336771749977,145.0
27,0.12220430905522996,1.101197384271226,3.0752582390881447,147.0
28,-0.059193049527432436,0.8435696218551945,3.408120104418044,149.0
29,0.3528714334005906,0.010725993786839192,3.0862029015437686,152.0
30,0.15849087774308204,1.1150504267136927,3.06004612287986,153.0
31,0.34309961684939794,0.029338210111543157,3.0896262404771795,154.0
32,-0.31553823236236345,0.9954669773026406,3.224980463428602,158.0
33,-0.43539752823413747,0.8657568989116445,3.3848304832780993,160.0
34,0.5601230416558574,1.1736368620843953,2.973082257140795,165.0
35,0.8602670863522266,1.1209156925678592,3.0317089680784326,167.0
36,0.4047995675975475,0.19346569969943206,3.2401275569305406,170.0
37,0.2567419248308765,-0.305455104756793,2.825537025673932,172.0
38,0.01839522332293342,0.011036849535785079,3.004749964537493,175.0
39,0.3643266065274284,-0.09127014918155844,3.0188965860224184,176.0
40,-0.04421582572612989,1.028623818556552,3.176151628982923,178.0
41,0.4256304597574035,1.166119286364462,2.9864084079467728,181.0
42,0.11413894731701132,1.1161372550457884,3.057593733098074,187.0
43,0.3405652785919062,-0.18289581315722653,2.9461225909532827,188.0
44,-0.37803606225006803,0.9553935801222757,3.276945762764702,197.0
45,0.34309961684939794,0.029338210111543157,3.0896262404771795,198.0
46,0.3135931615524426,1.1254342404741302,3.0408944855878817,199.0
47,0.19066001698879267,1.1217190507607968,3.045652848390864,200.0
48,0.11413894731701132,1.1161372550457884,3.057593733098074,208.0
49,0.6832402870137863,1.150773755182239,2.9992059059256704,216.0
50,0.30062326383753774,1.1538454751081508,3.002860848036701,218.0
51,0.4046837363822638,1.1418900609459177,3.017605130887916,221.0
52,-0.368029997220194,0.9458636138964586,3.2856076025198075,229.0
53,0.6381765920223705,1.1227809581076487,3.033640746725868,230.0
54,0.14983855744980207,0.2113825999031723,3.1463352664141615,232.0
55,0.10756967961057083,1.0477465430978177,3.139684790805961,249.0
56,0.043940577989294405,-0.06070277888333684,2.9500054961433873,256.0
57,-0.09415704757758676,0.013537962629327676,3.0187790995199886,265.0
58,0.014437828738196387,1.1016173353758962,3.0798499154863856,269.0
59,0.10449955292206593,1.1168592135034852,3.056384706647722,271.0
60,-0.04421582572612989,1.028623818556552,3.176151628982923,272.0
61,0.528019773314681,1.189869448863707,2.9512779495994494,275.0
62,0.09864357903748074,1.0987096932045401,3.0802582419438473,277.0
63,0.11403448569906027,-0.1479709002019218,2.891861035325242,278.0
64,-0.05597217458599957,0.03358593707053823,3.0179933476907497,279.0
65,0.28173744380268645,1.1144484150427696,3.0527496021589524,287.0
66,0.09038525924467618,1.0945436494563998,3.0898556113533457,295.0
67,0.34309961684939794,0.029338210111543157,3.0896262404771795,297.0
68,0.6507678986504406,1.1729594891295148,2.972172985582717,299.0
69,-0.012183537760485818,0.2846626358496248,3.197708065111021,301.0
70,0.08698759781430726,0.4749858113940388,3.330994980433419,308.0
71,0.6832402870137863,1.150773755182239,2.9992059059256704,309.0
72,0.10637922447191696,1.1144509075307987,3.0619305314843794,316.0
73,0.16865738272459252,0.1388199581571938,3.101824476840798,323.0
74,0.27481754118933494,0.02131627137947583,3.053720650586622,341.0
75,0.2448101112279828,0.42444878442971323,3.3243387342311324,342.0
76,0.5957050402043954,1.0917184999056284,3.0658517058916233,344.0
77,0.6724514818137757,1.1446846215863113,3.0055715278068447,345.0
78,0.38594979100212856,1.159462102588607,2.995946079422298,347.0
79,0.04463151047807371,0.11453670035788606,3.0725378506454537,353.0
80,0.13683325427602966,0.3033357216731828,3.2123643220648446,358.0
81,0.23992245610815033,0.06276242804430789,3.0686097892305484,361.0
82,-0.7452824967499441,0.752146743605487,3.5458991828230695,363.0
