,x,y,z,r,g,b
340,0.18004472445379174,0.5999836178271257,1.410000349709891,103.0,50.0,3.0
341,0.1322832343905787,0.45734883071741894,1.3482181683157655,116.0,55.5,9.0
342,0.05430676195828114,0.43561090695873234,1.178434796386371,96.5,47.0,2.5
343,0.031115517313728927,0.4711036348876925,1.1137295765093627,0.5,79.5,37.5
344,0.09157563071581966,-0.005772312261193146,1.2451327016458962,18.0,12.0,116.5
345,0.10197031737587726,0.10316109320923833,1.2951983469119,54.0,37.5,34.0
346,0.00041244975913185705,-0.04270592558515436,1.0490004872798575,1.5,1.0,0.5
347,0.28422965407077844,0.5205957366567381,1.6719205929442535,114.0,57.0,8.5
348,0.12355371239440463,0.15816433044829997,1.3554082237356029,126.0,108.0,96.0
349,0.04164519729781036,-0.03787908350488342,1.134607403736901,17.0,12.5,23.0
350,0.21084636165193052,0.6430784609227959,1.4651121055578282,105.5,54.5,10.5
351,0.32789706521611417,0.6102978903411925,1.7417345531389647,108.5,50.5,1.0
352,0.3236229608467675,0.6157236935691874,1.7301278759088445,100.0,45.0,124.0
353,0.31919308200356333,0.6107361026830487,1.7215269815945027,85.5,30.5,110.0
354,0.3615580245764716,0.6664766288339556,1.798424047787005,115.5,59.0,9.0
355,-0.0010099313514364521,-0.040385300692547164,1.046593742447269,20.0,9.0,9.5
356,0.2358484334447159,-0.1962297802366139,1.513647013397831,31.0,127.5,114.0
357,0.05221627681414356,-0.01284891204449904,1.1612974190189613,14.5,10.0,6.5
358,0.09775654504128466,0.050492318961939654,1.2724092659004078,23.5,7.5,6.5
359,0.05221627681414356,-0.01284891204449904,1.1612974190189613,14.5,10.0,6.5
360,0.10316066388441782,0.14673458914561088,1.3088461551101298,32.0,11.5,9.5
361,0.08896224915354668,0.1692741094939702,1.2848043386058012,13.5,126.5,97.5
362,-0.04051523057800804,0.29948912392093074,1.008563420673785,81.0,32.5,117.0
363,0.18047712926899145,0.5368982064266569,1.4311442434219435,118.5,68.5,28.5
364,0.046307099790991575,0.010667782402158816,1.155287348940126,1.5,123.5,112.5
365,0.01795876199507195,-0.020790432672086457,1.0889500148128795,89.0,76.5,78.5
366,0.11088377343560486,0.43070376796306375,1.3081921939236096,103.0,44.5,9.0
367,-0.03134672101412457,0.08080551910070974,1.0193329699020466,2.5,113.0,107.5
368,0.03658283665406212,0.20337513302504584,1.184872071139725,27.5,8.0,5.5
369,0.5469406510240556,0.9267462739022019,2.1349761245543863,115.0,63.0,23.5
370,-0.013620090373780336,0.3047927589606035,1.0679969250884944,80.5,28.0,106.5
371,0.10423797293938884,-0.06653535181908236,1.2568740293174607,14.5,2.0,0.5
372,1.0332825197842082,1.4049078490301634,3.0798756565244956,52.5,1.0,86.5
373,0.03727542943355248,0.4108947653577258,1.1479152606461744,4.0,79.0,37.0
374,0.3152556837858554,0.604492735094411,1.71454339450806,100.5,44.0,125.0
375,0.24068638421373992,0.6260261373905225,1.5379353474711848,101.0,47.5,7.5
376,0.2915009865335147,0.6457929215311652,1.6470238668553878,36.5,109.0,63.0
377,0.011638895156164458,-0.02587210375601966,1.0757240184537453,10.0,0.0,0.0
378,0.4423341073915743,0.788430230371587,1.942959428228116,110.5,56.0,10.0
379,0.15285588610722226,0.003249132962458198,1.3793306000310623,6.5,118.5,121.0
380,0.566605695652481,0.5466124569660429,2.303178992605412,114.5,60.0,14.0
381,0.006939316160177872,0.2795363587770525,1.1224301766524591,75.0,22.0,102.0
382,0.0712712653967183,0.02851830776612098,1.2117039266657634,19.5,4.5,5.5
383,-0.024066785711768585,-0.030736645424850554,1.0047169147099075,113.0,104.5,104.0
384,0.09840033910028473,0.4792619776849863,1.263783306843668,24.0,96.0,49.0
385,0.1920874827766584,0.5527570165726408,1.4524438008425935,107.5,58.0,19.0
386,0.05752012622463432,0.01761989124602228,1.1804147991199667,24.5,16.0,21.5
387,0.11661804165964396,0.4406548615102259,1.31821133288697,110.0,57.0,9.5
388,0.005562621322767971,0.006687052551449339,1.071877370427655,13.5,5.0,6.5
389,0.07472768634187094,0.4648603671141505,1.2155219350253093,104.5,50.5,5.5
390,-0.006961782152952277,-0.10437126955088467,1.0208215819637823,7.0,4.0,5.0
391,0.018111027596901058,0.0973215163717456,1.120223506724983,17.0,122.0,119.0
392,0.7058746131490753,0.7243533895264446,2.5612550740289337,108.5,54.5,9.0
393,1.0421312259607478,1.3560944882852632,3.117324246842849,102.0,50.0,6.5
394,-0.010139416106314922,0.3678590568425437,1.0548147421562546,92.0,43.0,0.0
395,0.12013333572329836,0.039716125305583806,1.317531550193636,22.0,1.0,2.5
396,0.29484941318386954,0.6642348859502665,1.6486788085752215,96.0,40.5,10.0
397,0.058874532034719256,-0.1176200337192811,1.1498201915477406,40.5,9.5,0.0
398,0.3696159734959363,0.5941722598898291,1.8400367475158192,103.5,46.5,127.0
399,0.42159068572767205,0.6376702747741755,1.944555535913445,113.5,55.0,6.0
400,0.28516324358033124,-0.22207250195571634,1.6213880540369636,64.0,41.0,41.0
401,0.19337249701165818,0.579452882443437,1.4463989597700144,113.5,62.0,23.5
402,0.1450024966580419,0.009229748374484415,1.3639571327204292,36.0,14.0,9.5
403,0.05013470771682635,0.40876765404418813,1.1781062169489505,106.5,52.5,8.5
404,0.11446267164772972,0.18093408218640658,1.3413839370452767,31.5,13.5,11.5
405,0.10050103234121459,0.10698335246991676,1.2923628047487747,120.0,102.0,87.0
406,0.2150937109739921,0.5820835257633281,1.4950983825259678,11.0,85.5,37.5
407,0.001067469092096736,-0.03450728064306675,1.0524733171151144,120.5,109.5,108.0
408,0.3228199438827219,-0.2547297533235459,1.7050185701559328,75.5,51.0,47.5
409,0.06291405941449763,-0.008977301478447585,1.1847120168247753,1.0,3.0,0.5
410,0.47958358272880575,0.8123036221315344,2.0194748506721254,111.5,57.0,13.5
411,0.09603260834957991,0.44335020857214114,1.2703157873966429,101.0,46.5,124.5
412,0.18093321255889813,0.541527858007885,1.4307464281262092,110.5,62.0,23.0
413,0.03572037088284114,0.05009310133394626,1.142348979567071,124.5,120.5,90.0
414,0.03973400093369395,0.38828611632637017,1.1606982479342405,114.5,59.5,16.0
415,0.073142843087716,0.11097916072227904,1.236805832814162,9.5,113.0,100.5
416,0.031552902000669625,-0.06189591810889795,1.106321948393926,23.5,62.5,52.5
417,0.26482435581666824,0.6701587188660603,1.5786236101763065,110.5,57.5,10.5
418,0.22067063723441604,0.5898958736759229,1.504973059858698,115.5,61.0,15.5
419,0.5676851727078822,0.9535756714941128,2.1719766771695883,8.0,83.0,53.0
420,-0.026398232286217342,0.013275501749626785,1.011161150786217,22.0,11.0,8.5
421,0.08330815193026324,0.09491402856809764,1.2535615173837593,34.0,18.5,14.5
422,0.045792240084370155,-0.11167000892097609,1.1248737779571216,64.0,36.5,34.0
423,0.000340867756842857,0.09895679861900729,1.0857510587211856,36.0,12.5,4.0
424,0.3993078205798597,0.7295694714233492,1.8642170893254038,112.0,56.5,11.5
425,-0.03727971286095977,0.05069456877008655,1.0002280792128062,23.5,18.5,15.5
426,0.048283139205733364,0.047602855448833734,1.1691822775274794,24.5,15.5,4.5
427,-0.03914443784505396,0.09792411043247991,1.009274843230856,40.5,20.0,11.0
428,0.050176316911597865,0.4311322732948308,1.1703726783754438,99.0,49.5,5.0
429,0.3028885855679139,0.4745026465561114,1.7302028696716991,93.5,39.0,117.5
430,0.14930814165255538,-0.09504504973004363,1.3464568763176403,18.5,8.5,15.0
431,-0.0058320893742855465,0.31795217179568747,1.0815132264742235,88.0,34.0,7.0
432,0.054851122042346497,0.11172118971704327,1.19872588758394,10.5,119.5,118.0
433,0.06883159993690997,0.10677245594753262,1.2265004420315542,22.0,3.0,1.0
434,0.020472594851577684,0.38036963472475815,1.1202164049156602,22.0,95.0,51.5
435,0.06877424932857021,0.027371673816706226,1.2062718133866883,45.5,19.5,16.5
436,0.12301911111800846,0.02517242627896401,1.3201325254974874,14.5,127.5,4.0
437,0.1199754216016744,-0.14043919886409273,1.2723910138629893,73.5,50.0,41.0
438,0.11217776049863447,0.2093617768987953,1.3445360064771221,38.5,18.5,20.0
439,0.031147901943965377,-0.02142340867080018,1.1169965405471665,2.0,126.5,11.0
440,0.05365935841167136,0.31712886174561167,1.2161959563771918,85.5,35.5,117.0
441,0.1115545120324438,-0.04619718902104433,1.2776448664676545,7.0,125.5,3.5
442,0.044044345832810694,0.42509276948549224,1.1587459576450425,96.5,47.5,5.0
443,0.38066055297014884,0.7166492744105234,1.8266020813429236,46.0,120.0,78.0
444,0.21552013286132823,-0.18434177730130374,1.4701492509794274,1.0,1.5,1.5
445,0.04940048692817215,0.008588024142904355,1.1618788196553493,14.5,127.5,120.5
446,0.2945483161046908,0.6517973162137938,1.652455578367859,118.5,64.5,17.0
447,1.0332825197842082,1.4049078490301634,3.0798756565244956,52.5,1.0,86.5
448,0.2316255461102133,-0.19266151313822355,1.5050842239035838,80.0,47.5,37.5
449,-0.041838430681157474,0.2775900932468696,1.0127151311024076,2.0,76.0,33.0
450,0.14557396975191259,0.05969338512098187,1.3779214819151673,19.0,0.0,127.5
451,0.15927355695235293,-0.036790426525901795,1.3824794655547703,37.5,16.0,11.5
452,1.6479847902815163,1.5147279115890375,4.437797461590528,104.5,51.5,9.0
453,0.06877424932857021,0.027371673816706226,1.2062718133866883,45.5,19.5,16.5
454,0.07731177987713071,0.04322234908889395,1.2283854822535651,7.0,125.0,125.5
455,0.010241161653325203,0.33406727753693977,1.1119425525223574,88.5,37.0,122.5
456,0.11217776049863447,0.2093617768987953,1.3445360064771221,38.5,18.5,20.0
457,0.28083926414853894,0.6024113385744405,1.6376562049075247,110.5,59.5,17.0
458,-0.030024406046287068,0.3354290429799644,1.0203721575392117,88.5,39.5,124.5
459,-0.04613864626677852,0.28325004282888006,1.0009750328118137,67.0,20.5,107.5
460,-0.01997666282759434,0.36128487092460804,1.034702973690892,112.5,57.5,14.0
461,0.1636916254501757,-0.11971944012075211,1.3713706560357397,1.5,1.5,0.0
462,0.09280259675092865,-0.12719535890246256,1.2183469376716025,74.0,41.0,24.5
463,0.1455393176627596,0.01434892113859646,1.3661126622867832,40.5,18.5,13.5
464,0.31772109572274065,0.6982841754137348,1.6889844277540267,96.5,44.0,127.5
465,0.46156644835707755,0.7710476451809427,1.990972048416774,104.0,51.0,8.0
466,0.055955518828266125,-0.060415266525204424,1.1572536423763844,37.5,69.5,58.5
467,0.003908013837033862,0.31759445772364386,1.1039197855877247,55.5,127.0,84.0
468,-0.054077484677829045,0.19756657554781432,1.011303294639105,11.0,121.0,97.0
469,0.49512529610968886,0.9140059937797479,2.0211473784851473,117.5,66.0,25.0
470,0.27977475825925735,0.6879947051106302,1.6077616440627682,46.5,120.0,74.5
471,0.979537074541206,1.1270821511985236,3.0503087208269655,15.0,87.5,44.5
472,-0.004806106162798758,-0.024816340956074823,1.0432362012750034,24.0,14.5,14.5
473,0.05020460672246921,0.050036826118982455,1.173391554739596,37.0,20.0,14.0
474,-0.005522724382560716,0.11132951594324741,1.0771058935610764,15.5,119.0,107.0
475,0.084945503200342,0.4648159834539033,1.2383868909101878,113.0,61.0,18.5
476,0.01250901387153687,-0.02382670331871597,1.021677289106915,124.5,115.0,111.0
477,0.4357803538806343,0.8407549847265414,1.9106245371614587,122.0,70.5,28.0
478,0.2124519718479554,0.6018779210213384,1.4830652501856427,19.5,95.5,52.0
479,1.211048018655247,1.3544309331047395,3.5003918557291978,94.5,40.5,124.0
480,0.7981075498513555,0.854565377358029,2.7293947014261635,103.5,49.0,4.0
481,0.2546268906832745,0.6209657582616924,1.5719194016053684,117.5,65.5,26.0
482,-0.0013470363182345741,0.2798546662468199,1.1044599135328614,54.0,0.0,85.5
483,0.08602473228800103,0.14448889552894947,1.2721797962639725,24.0,11.5,3.0
484,0.0034939363737944633,-0.034484551905951615,1.0572879499967276,124.5,112.5,112.5
485,0.09096335291846037,-0.224084094694974,1.261702286617506,4.0,19.0,25.5
486,0.10066154376436533,-0.06013715393409292,1.2510533898110219,7.0,0.0,0.0
487,0.24356404038598778,0.5094985768118788,1.5832327496159,107.5,52.0,4.0
488,0.5098182275441511,0.8428110376776939,2.0779111412590856,104.5,51.5,8.0
489,0.03819745403781548,-0.06557568660278118,1.1192601826057669,40.5,65.5,58.0
490,0.26496712604524447,-0.09785236487893438,1.605468238562406,39.5,29.0,33.5
491,0.036989880425556294,0.19710554802290794,1.184362329980555,41.5,22.5,12.5
492,-0.03388272771665921,0.07956912143495697,1.0139442549022133,27.0,6.5,5.5
493,0.3559430799840587,0.7773575682961895,1.7502851175170473,94.5,41.5,125.5
494,0.06278879023688876,0.42872013017935656,1.1999573392403402,108.0,55.0,11.5
495,0.12147442223465715,0.0044396913048382934,1.3125746818522372,17.5,123.5,123.0
496,-0.00754272407292102,-0.04130247150252939,1.0337946766561696,114.0,105.0,106.0
497,0.1911414557996733,0.5408731513613121,1.4542215859485055,14.0,87.5,39.0
498,0.041796558215732284,0.3916725749365185,1.164389141206112,96.5,48.5,7.5
499,0.034719095207483675,-0.06551787120822562,1.112556732474049,1.0,0.5,1.5
500,0.21107477364178895,0.5477434107491738,1.496896628784798,86.0,32.0,112.5
501,0.18072882382078317,0.4969339869174742,1.4451105372946902,119.5,67.5,20.0
502,0.10360639814357456,0.4211310752341121,1.295855325078439,102.5,45.0,126.5
503,0.025935532462437717,0.41200044656891577,1.1220507084782796,94.0,46.0,3.0
504,0.011303141427794844,0.0644157100647111,1.0984693865534279,117.0,114.5,85.5
505,0.2898609144377046,0.63534126149742,1.647086887466758,112.0,54.0,2.5
506,0.46602022832379836,0.44596139317158306,2.1096997897160743,97.5,49.0,5.0
507,0.41856098754876375,0.5635881690625237,1.9625660348346232,106.5,52.5,3.0
508,-0.01878110559094292,0.36126132611743494,1.0375253698569815,91.5,43.5,2.5
509,0.10388089079128908,0.041609263309578884,1.283625872086728,18.5,2.0,6.0
510,-0.021365144730775065,0.08937147931047007,1.0413814892348887,11.5,120.5,110.0
511,0.09678590900413069,0.1429019943742568,1.2943029997867936,6.5,118.0,98.5
512,0.08808432839723238,0.053957936395025684,1.2532447784220557,27.0,14.0,7.5
513,0.01890335724870787,0.05360552816131155,1.1104960114757894,126.0,122.0,90.0
514,0.12845368303355534,0.0431596321559339,1.3363003198603314,17.0,5.5,6.5
515,0.7425265857857971,0.8015064587373159,2.619202772776447,115.5,59.0,13.0
516,-0.013340201145883248,0.36542423312158856,1.0481023875355202,14.0,92.0,49.0
517,0.18272954458752316,-0.1652386934981678,1.402370727975881,71.0,37.0,20.5
518,-0.008051935172544232,-0.0279067700305584,1.0365445438839618,120.0,113.5,110.5
519,0.744784438551019,1.024973260554427,2.5504267987262392,83.0,33.0,118.5
520,0.03910886760611311,-0.0031868233155855218,1.136916691804872,126.5,114.5,107.0
521,0.0427419400442006,0.07056492970986178,1.1636395286562424,22.5,9.0,13.5
522,0.07254735701181625,0.2029205476562816,1.2596064106764864,36.0,15.5,16.0
523,1.3256029789105201,1.2575375429005684,3.793041301088322,45.5,119.0,76.5
524,0.06884194136086745,0.4549274822420422,1.205264395997028,100.0,50.5,7.5
525,0.030577259991443416,0.07028695626021794,1.1389957649544424,14.5,127.5,0.5
526,0.35681857376675696,0.709298401845964,1.7739168571394628,98.5,51.0,10.0
527,0.09340428915014398,0.3520971609416901,1.2951093900442945,92.0,37.5,115.0
528,0.03819745403781548,-0.06557568660278118,1.1192601826057669,40.5,65.5,58.0
529,0.0624477951370136,-0.017273584243263015,1.1815403336523318,72.5,81.0,73.0
530,0.2789824352071613,0.6367706850771822,1.6209879564483536,120.0,65.0,21.5
531,-0.004806106162798758,-0.024816340956074823,1.0432362012750034,24.0,14.5,14.5
532,-0.004084879728848616,0.09213468840457309,1.0749356905724536,9.5,117.5,106.5
533,0.14798613783459552,0.06808135890236126,1.3842293853889602,22.0,124.0,123.5
534,-0.0008707708289737868,0.4368139093183602,1.0527386924438658,114.5,63.5,23.0
535,0.13189761964668395,0.517647005979998,1.3273046066922438,108.0,54.0,7.5
536,0.14677899707883033,0.5433400938966403,1.354356261350299,116.0,61.0,14.0
537,0.07091991374634266,0.118891831331997,1.2339541057220942,14.0,116.0,104.0
538,0.2825721675046642,0.338928617462062,1.7281800841217774,6.0,75.0,34.5
539,-0.02589326988152974,0.33554169286209756,1.0300564019793648,83.5,36.5,123.5
540,0.2862635627076381,0.6208977876852392,1.6427473678814295,116.5,63.0,18.5
541,0.34357977123842065,0.6297950516294357,1.769626984397528,88.0,34.0,113.0
542,-0.022012911706457767,0.3419309532626402,1.036211618752812,93.0,44.0,2.0
543,0.06989250371306344,0.10298681580439517,1.2280200418157456,11.0,114.5,104.0
544,0.08820773383003887,-0.12658818175014594,1.208274890346199,100.5,69.5,57.5
545,0.18921236589384283,-0.10969101427006397,1.4307813457789857,32.5,23.5,29.5
546,0.14085947891259443,0.5249944921735051,1.3451121929035776,4.0,81.5,41.0
547,0.09212079411448326,0.3456769939943882,1.294021687700529,108.5,55.0,14.5
548,0.013732219235834366,0.34984324203629164,1.1150071999290867,87.5,37.5,123.5
549,0.09916612107971583,-0.061318604341774836,1.2474834984255467,67.0,71.0,63.5
550,0.2620135417987527,-0.21199077544808495,1.5704928600540613,67.0,38.0,28.0
551,0.20889602030543825,0.5868628436695967,1.4794454289164596,117.0,68.0,25.5
552,0.14863286837347234,0.012056439199558077,1.3721534686136678,27.0,7.5,9.0
553,0.15615730732804928,0.4705168648801154,1.3973933260989164,10.0,83.5,31.0
554,-0.012648145398420846,0.09271154395790032,1.058783957198068,29.0,7.0,2.5
555,0.10403844519665409,-0.06372204264348226,1.2571553412753973,9.5,120.0,111.0
556,0.4684856321242634,0.7910106606215098,2.001411031842297,108.0,56.0,12.0
557,-0.023817848746238924,0.33972801276152104,1.0334760517267132,97.0,48.0,7.5
558,0.18060633667858167,0.514918013808014,1.4392433108696892,114.0,55.5,16.0
559,0.07665180705517666,0.13892535354345578,1.25102394947862,2.5,113.0,97.0
560,0.21842146840872373,-0.010961393977771405,1.5197666183263983,35.5,21.5,26.5
561,0.11459378564665373,-0.021873053508638343,1.2902835027780837,25.0,9.0,8.0
562,8.872265580370799e-05,-0.038789119639245216,1.0494907689414468,11.5,3.0,2.0
563,0.0393229193852511,0.42897923797733534,1.1468747850180432,105.5,56.0,10.5
564,-0.034612834420921355,0.3255190415852217,1.0139061555848812,89.0,42.0,0.0
565,0.08164438916730897,-0.123780065597709,1.1949681338996199,30.0,124.0,107.0
566,-0.005033578935569761,0.3149541866680203,1.084003876968247,93.0,40.5,120.0
567,0.04893864351890063,0.41826212572641935,1.1718764125428465,111.0,58.0,15.5
568,0.096723295050767,0.06593971778909616,1.2752323301238044,29.5,16.5,21.0
569,0.24068638421373992,0.6260261373905225,1.5379353474711848,101.0,47.5,7.5
570,0.25943496594498827,0.4303593556614102,1.6447829359609407,120.5,62.0,9.5
571,-0.03996390008177561,0.10688992183445696,1.0103505166976188,15.0,123.0,112.5
572,0.2390398133856272,0.32477882570233524,1.6346204035982184,111.5,48.5,122.5
573,0.2251308739364487,0.592483236654007,1.5139257266954418,20.5,95.5,49.5
574,1.095442277071487,1.3847668387012133,3.2272437507185936,107.0,54.5,8.5
575,0.022602604590220197,0.3838265628282205,1.1235058628880297,109.5,57.5,12.0
576,0.06394786714056436,-0.011959356343603586,1.1860620205488968,4.5,2.5,0.0
577,0.005562621322767971,0.006687052551449339,1.071877370427655,13.5,5.0,6.5
578,0.0464236524508038,0.06038657216546425,1.1683278130465158,25.5,5.0,1.0
579,0.1357677211010111,-0.14569301250507707,1.3045851945020774,65.5,34.0,24.0
580,0.19919429008113812,-0.17047619122896515,1.4370817813844305,46.0,24.5,27.5
581,0.16883796695769107,-0.05443353873198867,1.3985017936568445,30.5,19.5,24.5
582,0.03729539799831899,0.17564946864421543,1.1796329700372303,42.0,21.5,13.0
583,0.14010352446312585,0.15978910401853688,1.3928692176145152,3.5,2.5,93.0
584,0.10530599070962855,-0.05998189871410909,1.2604697584317737,4.5,116.0,107.5
585,0.07241692063111262,0.4479908828491889,1.2153809615526805,16.0,92.0,43.5
586,0.17913424566329342,0.49366059008999497,1.442105301439394,97.0,45.5,126.0
587,0.11837590424414597,0.43753947517642755,1.323097694441703,126.0,72.0,25.0
588,0.03301978192710833,0.05928679918600992,1.1404113592459493,118.0,110.0,86.5
589,1.7576829119340496,1.5847158515224704,4.666077310829419,101.5,52.5,8.0
590,0.15288158987420744,0.0032535300040508,1.3793554998794038,6.5,118.5,121.0
591,0.24480873932805736,-0.02644092291102856,1.5768094251687934,48.0,19.0,17.5
592,0.03568433307383107,0.12735906421517337,1.1638697190470746,20.0,122.5,109.0
593,0.020303932209976127,0.39633954254917786,1.1158113719898577,89.0,43.0,0.5
594,0.29759749924037343,-0.2362928040846222,1.6480648740225161,5.0,2.0,5.0
595,0.21107179052577288,0.569148344371637,1.4909260253977341,120.0,69.0,28.5
596,0.0021743145154894034,0.3838009735163991,1.0775541624824543,94.0,45.0,3.5
597,0.15131770527162516,-0.04587479613953111,1.3631376608258308,21.0,0.0,118.0
598,0.18876877079888746,0.5731347294419478,1.4377411092361048,39.5,116.0,69.5
599,-0.028451918314418265,0.09061729934280237,1.0275214064436995,110.0,90.5,83.5
600,0.12191865513592944,-0.04776285392235162,1.300012716108701,19.0,125.5,117.5
601,0.005671969152528974,0.3847943828794904,1.0849319309612566,93.5,45.0,4.5
602,0.021292066222499254,0.053795258093390176,1.1156394753380396,40.0,19.0,14.0
603,0.07345791358508368,0.023159401799737092,1.214717669941354,14.5,125.0,1.0
604,0.05128896646903338,0.07175002673506956,1.1808610895523208,44.5,20.5,19.0
605,1.4400862457127275,1.1893417548594514,4.076125635317138,51.0,123.5,72.0
606,0.009543882720382887,0.3747008857051428,1.0981863302778385,86.0,35.5,123.0
607,0.12763709440533005,0.13151711240130715,1.3570418963429727,25.0,10.5,5.0
608,0.2706436660710384,-0.21796009693069976,1.589043874111066,6.5,1.5,2.0
609,-0.010542845588854937,-0.037279265427848346,1.0288647776245687,118.5,111.0,111.5
610,0.092554352483265,0.08890814348960978,1.2713825864859483,54.0,32.5,25.5
611,-0.02586645480897879,0.3129231796558364,1.0374384837142772,65.0,18.5,104.0
612,0.2406860122648455,0.6279577131480037,1.5380025119087484,5.0,82.5,38.5
613,-0.015074502814944254,0.36362854732809025,1.045058185728341,11.5,90.5,47.5
614,0.13338397204898675,0.5212119997205366,1.3298065171520301,115.0,61.0,15.5
615,-0.032380011975665195,0.08734505226870301,1.019645817943692,7.5,118.5,111.0
616,-0.006165943886377885,-0.04044639181421135,1.036670160564845,7.5,0.5,0.5
617,0.48818732407741,0.7837311712601311,2.0482204754520175,98.5,43.5,123.0
618,1.0653157591537823,1.4136467658602416,3.150923816358241,105.5,52.5,9.0
619,-0.025727727515910605,0.08251210350172833,1.0306161403952188,8.0,119.0,110.0
620,-0.02085101277122379,0.008814260120704135,1.0210089292716318,3.5,1.0,0.0
621,0.4497142640842757,0.8184284775788309,1.9493299776845423,22.5,98.0,56.5
622,-0.015180635359596642,0.3546441638027086,1.0478070473934504,99.0,52.0,10.0
623,0.2126015659679303,0.5872290462003927,1.4865443077368512,121.5,69.5,28.5
624,0.45401923480793216,0.7687128121705036,1.975402114136359,102.5,49.5,8.0
625,0.13634740329073888,0.08902511887909488,1.3651950548893688,43.5,26.0,20.5
626,-0.017804391316301287,0.36083087352474685,1.04001075276769,103.5,55.0,14.5
627,0.1636433829846362,-0.11266826018056098,1.3775619579632752,53.0,90.0,71.0
628,0.0740649823532766,0.4599343148771356,1.2152140576654638,112.0,61.0,15.0
629,0.10689781335103916,0.07479710637405879,1.298325485482314,20.5,4.0,8.5
630,0.16847661048216606,0.5377279096378155,1.4033327769104516,31.0,102.5,51.5
631,-0.010055874585081401,-0.032306281920903845,1.03055455572928,120.5,108.0,104.5
632,-0.013236489006947117,-0.027518426868083996,1.0262564520003696,2.0,123.5,120.5
633,0.10401757202851518,0.4344345171690988,1.2912288723276877,6.0,79.5,30.0
634,0.23362988959111267,-0.13064667520571735,1.523720879342599,23.0,10.5,7.5
635,0.6450566342270015,1.0293719775153731,2.3227180664817646,19.0,96.0,54.0
636,0.014085259453537382,0.04345631458832848,1.0984334292448923,125.5,117.0,97.0
637,0.18047847336987105,-0.1664192104122439,1.3973204787491553,12.0,2.0,0.5
638,0.15026137774570356,-0.04376456086923104,1.3615301346369515,34.5,10.0,7.0
639,0.0870585090959873,0.46852274175406117,1.2417352725158266,42.5,118.5,71.0
640,0.1197938509111106,0.018238269700917555,1.3116919660995836,14.0,126.5,0.0
641,-0.028451918314418265,0.09061729934280237,1.0275214064436995,110.0,90.5,83.5
642,0.04559854086872797,0.41146791757760665,1.1670702115934597,120.5,65.5,19.0
643,0.14393991086731103,0.466303202720207,1.3716338647197233,111.5,58.5,11.0
644,0.015966922249762785,0.1911706356876029,1.1415670181395545,72.0,64.0,48.5
645,0.062182827765603195,0.32044722654097685,1.2344509860007988,95.5,43.5,127.0
646,0.030326952267974373,0.11987610209679621,1.1506236538234624,15.0,118.5,102.5
647,0.1356785053341002,0.017650564990383217,1.3458151557100368,26.0,13.5,19.0
648,-0.013884666774532354,-0.03402370796011572,1.0231723878150873,10.0,3.0,2.0
649,0.13365492867732634,0.0869109495647129,1.358841628248214,21.5,7.0,4.5
650,0.23240616168971184,0.6005341048871237,1.5284507595938885,6.0,78.5,32.5
651,-0.01735456462657097,0.33624130897486215,1.0490862372956387,29.0,104.5,61.0
652,0.21478296932835814,0.6098878643042671,1.4850145759738518,105.5,53.0,6.0
653,0.2119652437293139,-0.18740394383588918,1.4631232875978353,118.5,58.5,37.0
654,0.06831750981463636,0.03273702646448391,1.2062563771050867,116.0,92.5,88.5
655,0.17490817633766378,0.5311982491259271,1.4203503538438786,113.5,63.0,22.5
656,0.015430060233520103,0.05668897453426132,1.1047579830640861,37.5,19.0,11.5
657,0.4726537799424778,0.4870776991550391,2.110899910971091,124.5,68.5,24.5
658,-0.035155955206895434,0.2715596471141479,1.0301962405617935,81.5,31.0,115.0
659,0.007404322662110139,0.1748271276033399,1.119782006884787,69.5,85.5,70.0
660,0.09699937179401716,0.048292589727931934,1.2702548205582276,86.0,67.0,58.5
661,0.14502303647698875,0.5122871193037672,1.358954092580581,116.0,62.0,19.0
662,0.03792023530578791,0.15968410258228763,1.1769683578599848,38.0,18.0,12.0
663,0.4884737460147326,0.910083695175045,2.005141317243744,57.0,4.0,91.5
664,0.07806553572647923,-0.007352849109311985,1.2167522580998618,122.5,113.5,95.5
665,0.09699937179401716,0.048292589727931934,1.2702548205582276,86.0,67.0,58.5
666,0.32025116381153745,0.7247678694948079,1.6869554100757922,118.0,65.0,18.5
667,-0.034612834420921355,0.3255190415852217,1.0139061555848812,89.0,42.0,0.0
668,0.05388540725826557,0.0026093477749996935,1.1691937056043034,22.0,13.0,2.5
669,0.030307019688353407,0.42766654237575835,1.126490200896363,74.5,26.0,112.5
670,-0.025099871195944434,0.35598079360944757,1.0250134687467236,122.5,72.5,30.5
671,0.014543580894842575,0.09616052520916027,1.1132571497189145,37.5,13.0,5.5
672,0.06936304065586554,0.1120875541104588,1.2290087652556918,76.0,48.0,34.5
673,0.10928843614960364,0.07996676963171254,1.304705560157534,86.0,68.0,61.5
674,-0.018448320123089206,0.29405911898178066,1.060479404710584,98.5,48.0,3.0
675,0.04528795163995714,0.12533921688529495,1.182985711521264,14.0,114.0,102.5
676,0.2560774802568904,0.6306638047710934,1.5720902701847521,116.0,62.0,20.5
677,0.03702286412388903,0.18614175960767543,1.181832102257913,34.5,11.0,3.0
678,0.033231266521578026,0.16707781415771944,1.1685446128009862,22.0,127.0,122.0
679,0.10403844519665409,-0.06372204264348226,1.2571553412753973,9.5,120.0,111.0
