,q1_x,q1_y,q2_x,q2_y
26,0.5919390516351586,0.2916425461529407,0.5160196993155151,0.19261722711140083
27,0.13973402641967259,-0.06024200868281904,0.040795145113537545,-0.04292213586936838
28,0.08496341321255252,0.20694700503857022,-0.09230552782757495,0.13686488777524264
29,-0.4709836409158608,0.3222281356384905,-0.1416637382523902,-0.18139952596470738
30,0.20245924552730699,0.32041994592477907,0.06732452715304937,0.037718753961140106
31,-0.5305592054632043,0.2535892880586339,0.029420660627625717,0.11999043101731133
32,0.004008178622519232,0.05633724411035057,-0.0006174427105968272,0.048591729818557194
33,-0.052740882587280935,-0.21895311453127264,0.04536156154932636,-0.017817349567217144
34,0.22291181427006368,0.28593185537538024,0.06373028766931044,-0.03228859678310153
35,0.11026675166141531,0.10200162067217156,0.011284156345067409,0.05845744434032307
36,0.10636778732978414,0.14004525885484576,0.0121224326153484,0.11017776747881358
37,0.33736244941058224,0.2641728884859843,0.15085124900405622,0.05717385811648923
38,0.08263857765645366,-0.0006486366887584749,-0.021937359662465572,0.005668992704711773
39,0.18579246568520935,-0.14614541458423874,0.10580127356312474,-0.12309621241443935
40,0.10687997688957696,-0.030263852955689563,0.002845513273214584,-0.019469463288153688
41,-0.5145303990622283,0.27957493288696944,-0.0072325466509126635,0.13692692205834422
42,-0.050965160075329585,0.005784290175014473,0.0668114887775243,-0.04821085912601403
43,-0.5040925473695765,0.23325887804668255,-0.06411084005595391,-0.06388965282304793
44,0.18910221042934228,-0.19884410395616037,0.14815038807855274,0.13822391249728383
45,0.5718209870255686,0.36029603580417935,-0.07680523300557729,0.3875458501964725
46,0.056384424118137044,0.069245927665055,0.09137062803310159,0.09705436891116181
47,-0.484626267140419,0.29773209168568016,-0.458269566051445,0.34411279799090977
48,0.06007125525133994,0.3870372681035419,-0.16245601012467403,0.3789197603170723
49,-0.01992814208949012,0.2266391763544835,0.023867849576271194,0.05679037024210487
50,-0.12382343529307904,0.1387535735142329,0.02304952047569897,0.062096246650007236
51,0.08792415322142544,0.14282307907341008,0.15085124900405622,0.05717385811648923
52,-0.015317375031689173,0.08345216753585394,0.00839358510339705,0.15335320410962627
53,0.23417581124148923,0.38427373628313777,0.622185468501014,0.2816227715757641
54,-0.018585315601006847,0.3886585061522164,0.023867849576271194,0.05679037024210487
55,0.08912869348018981,0.060198931284405344,-0.010824734829965266,0.07212603017936037
56,-0.07376569460289006,-0.194131372908518,-0.1416637382523902,-0.18139952596470738
57,-0.07972402737034623,-0.03796239944362956,0.13684423325909023,0.007959309754364097
58,-0.35834888788162755,0.11420426637422132,0.1706993194761336,-0.21200539860952666
59,0.4859827277316022,0.3441530460035491,0.570641133157685,0.21190995989062722
60,0.10687997688957696,-0.030263852955689563,0.002845513273214584,-0.019469463288153688
61,0.14616401779570476,0.14031532372700273,0.14815038807855274,0.13822391249728383
62,-0.415798204386906,0.07263114627471756,-0.3508771520308199,-0.01855069099259382
63,0.05177988170903958,0.10489106015953209,-0.05624316703335508,0.10859401879164854
64,0.05992773465793855,-0.002905001109119232,-0.04503674806243663,-0.0022698393701108266
65,0.40853487048203685,0.2719462014930103,0.05953070109915981,-0.03419970540435319
66,0.07928214804704481,0.10259487213439811,0.06958223553165288,0.026251324152542388
67,0.07181681368155146,0.19945811603650587,0.13937950438215263,0.08547351610033682
68,0.3179954452547805,0.22542904805881503,-0.08701142873795809,0.0694000584551101
69,0.263288068819716,0.3609802520190497,-0.05955071900351294,0.41700654663280456
70,-0.1940230428006845,0.2206724261643488,-0.26961139235205706,0.1562468876756482
71,0.5357369814301753,0.374137603215993,0.15085124900405622,0.05717385811648923
72,-0.33283762494567576,0.4443523479374909,0.04536156154932636,-0.017817349567217144
73,0.01334493947377946,0.24283429758800523,0.5857990015663479,0.2367008965757641
74,0.37030696855081113,0.2635164002517021,0.6100270319516876,0.2665748955390772
75,0.44423443328534695,0.1391815888472403,0.02093667664873966,0.07559595352564097
76,0.16602071789439377,0.00043413387974433615,-0.0015920953751992206,0.136946869228053
77,0.11564760679233665,-0.19301670101540996,0.1652934242811096,-0.16538474270697523
78,0.07480570607887871,0.4360971197984571,-0.1811054820481131,0.4276753115719615
79,0.10493173258003763,0.13400395434955814,0.011221414715522182,0.15351879391206724
80,0.0030044540190858893,-0.0094440299394285,-0.09710091230714901,-0.02157753252661887
81,-0.020359269746849207,0.028545142567090398,-0.007327048135774339,-0.04978661479836666
82,0.1851257916621396,0.28208891288208027,0.6326294387404028,0.3001139393651311
83,0.1276666253576344,0.13274268490601915,0.038596429428328305,0.15893586518089964
84,0.1742648406942634,0.2836423871414602,0.6100270319516876,0.2665748955390772
85,0.12746559749837028,0.006210855447812524,0.06373156089290888,-0.026284817006645644
86,0.19017829657395335,-0.1996757311698718,0.18027572930247715,-0.2051280636589164
87,0.08810219232127336,0.14557359571925244,-0.00675473412827754,0.1604434326560915
88,0.5855122433181226,0.3639245815904316,-0.05955071900351294,0.41700654663280456
89,0.1447516591518181,-0.16683384799860568,0.0004780247265681048,0.1251515843428581
90,-0.0070015273024409685,0.0828415153511155,-0.09779690584030498,0.07064997498822978
91,-0.0861238857878821,0.06992232770172391,0.1815533384488628,0.029283895192760423
92,0.08279992338023323,-0.006047705990601893,-0.020949974761878876,-0.00010443970239393252
93,-0.09720489223435458,0.10316902524264815,-0.1216461522051101,0.12021706481783279
94,-0.0009591617774880046,-0.1902795885846733,0.09387696868662176,0.09788458143198608
95,0.09176164914710994,-0.10784348884769301,-0.018617995006700028,-0.1046694131514378
96,0.033897456269013415,-0.011182652130414306,-0.07066680983358686,-0.016623419505106485
97,0.1856536843129799,-0.03272506490610966,0.011298232539294517,0.1399941884416196
98,0.3189872864379617,0.23206006729411122,0.5686977695386064,0.21038435508112419
99,0.10981999164765321,0.0937397434765681,0.009727923434557417,0.07639497206830359
100,0.3520703040118427,0.2537924379572287,0.07177041175485299,0.05705488244467982
101,0.01334493947377946,0.24283429758800523,0.5857990015663479,0.2367008965757641
102,-0.0059317365411777345,-0.4872899990090076,0.21033434568756337,-0.4037004316369468
103,0.2036022466454802,0.29648433255921336,0.06998959634850788,0.04730658743254745
104,-0.049070037483702755,0.0786636796841047,-0.08873551495952847,0.06777899724304648
105,-0.1574442483680103,-0.16425097245989062,-0.15092743021602928,-0.033373630860223824
106,0.07863386503150804,0.25608876745165143,0.25904427309684197,0.3949990889377807
107,0.3391887471932493,0.37547406358648416,-0.02303558575076059,0.3786201283635737
108,0.060121830522055664,-0.05351914051182455,-0.047610357362740885,-0.05480955262883891
109,0.5917881039040995,0.2923964359925032,0.65595602681805,0.32616154774192374
110,0.09793466156019126,-0.22296304383623966,0.019780801825293404,-0.23911782863881642
111,-0.04205719263816454,-0.5004252160647183,0.2453987821191873,-0.440452884042434
112,0.017209526768252936,0.1325606139314428,-0.040608476387078096,0.13614077722095463
113,-0.2620364546551318,0.4885956654941692,0.1799272197097277,-0.186608319073229
114,-0.08364053389377801,0.11865283889251055,0.18776129377625672,-0.06763950852437345
115,0.07480570607887871,0.4360971197984571,-0.1811054820481131,0.4276753115719615
116,0.13848166954132257,0.44181134730823557,-0.1288633848055193,0.4566879747709329
117,0.15668416924706652,-0.1267579327488954,0.11921949412845867,-0.12181817886018759
118,0.10696973915326669,0.28597953052567726,0.5587787918296392,0.2335643809756628
119,-0.0613577062282703,0.05167112719333988,0.15056647132587275,0.06157284564908372
120,-0.0749579270335361,0.07940451898178325,-0.5153587901659604,0.18046925928943935
121,0.03977111966717373,0.02203299290163696,-0.06283485780638853,0.01886754683199332
122,0.08892518990837317,0.05609197173104086,-0.011806107285781575,0.06667978086973059
123,0.47333155364968116,0.3114710938631754,-0.021463579014558865,0.38618173258003763
124,-0.06751727905892368,-0.15261148062889324,-0.1169165155774663,-0.17416453896856438
125,-0.011110432058525244,0.27892318387385917,0.0056326704648341774,0.15505352349069246
126,0.20934215083116037,0.35794828222330866,-0.16037213213457913,0.38052437572432274
127,0.3790515389595104,0.27927515946418224,0.6452551483503548,0.33437596199116326
128,0.3183556967984934,0.25848051798131244,-0.11452094537700996,-0.04130142833052658
129,0.16295677603940317,0.1289331291648559,0.14815038807855274,0.13822391249728383
130,0.40118476285220184,0.23732449320042004,0.1709129381020933,0.0781203668807946
131,0.12867615020190493,0.10332888553889608,0.08717988329349557,0.10990473175159354
132,0.2386209884968492,0.3033669549244893,-0.39628911201425104,0.4025060152741561
133,0.05146978102817612,-0.10658444754545127,-0.05942375031689118,-0.1118293506899174
134,0.16055292988555703,0.30982304738428945,0.6172272528701288,0.271825457455092
135,0.07020477113664347,0.3734192929025424,-0.14491144871342165,0.3699707667861799
136,0.22282848885901052,0.28467850821200924,0.13334279762874834,-0.12744540275740618
137,-0.012402117399138102,0.13607258902379404,-0.09622015988293131,0.12473969650876426
138,0.09437211119712441,0.12101544674869624,0.046424632519375675,-0.051823666453896855
139,-0.13217949566764453,0.26176890086284943,-0.24488804261960379,0.20860361040942343
140,0.1614961056334202,0.013187413420795324,0.07611351891840501,0.04261284863691506
141,0.1814758840132913,0.2577553464073591,0.5145847055854338,0.19155217557130955
142,0.15877692443502822,0.30097060664294506,-0.022502458736237907,0.22455398977346808
143,0.6228148653665073,0.34435039566130665,0.009162895095429557,0.3610424985060843
144,0.21817358338313053,0.41462349646439955,-0.03792445030693181,0.4616318312690134
145,0.09333294853686802,0.12495303219614662,0.011221414715522182,0.15351879391206724
146,-0.035375881070730086,0.4050283419573012,-0.10815960197332686,0.3205205305890555
147,0.5693698901292916,0.24071091429903668,0.6059822835180355,0.26375350277958853
148,0.08496114970393309,-0.10612895180311094,-0.025984513074025828,-0.1044131061676083
149,0.15668416924706652,-0.1267579327488954,0.11921949412845867,-0.12181817886018759
150,0.09471750846552218,0.23726578344560334,0.1609234379527017,0.0710165219152904
151,0.1078261234925032,-0.017390359886552964,0.0046563201687671585,-0.005650460227890064
152,-0.3368683325524228,0.39107239662556137,-0.46879617203910434,0.2609783704775097
153,0.3972851619087716,0.12865330291177746,0.3972660635547949,0.22189337686060406
154,0.10703071241670292,-0.014359203539222098,0.004576460755287504,-0.0025006465146494294
155,0.050087979750651934,0.051388117881265405,-0.051563009289439354,0.05184920166050988
156,0.25828967591083585,0.20873531831721714,-0.19459231521847387,0.2990633884271331
157,0.08938637978958419,4.8842271928917214e-05,0.13879948029842093,0.044426201979664626
158,0.3808392863610024,0.2746790344777633,0.5145847055854338,0.19155217557130955
159,0.10410965454331444,0.09474764142401848,0.008227570893090008,0.1107533352799508
160,0.6490558622609734,0.2898286976676807,0.0840353746785818,0.10335625984626251
161,-0.30130327167535853,0.4745220177142184,0.01574602697649574,0.11953659753911339
162,0.13135359796012602,0.43697437085777924,-0.13201797310725405,0.44972450270715625
163,0.5570639011118355,0.3607390468817905,0.02523769669889908,-0.10535780271032519
164,-0.06841744814301753,0.33026479372645945,-0.04567887716391428,0.3220715291358829
165,0.1869425402678183,0.3789675062020136,0.31467685868010287,0.181956596656345
166,0.2392242135439302,0.31292695431334205,0.5876992170523685,0.23811120391496454
167,-0.10660803754934445,-0.042564819813396326,0.11510231341898447,-0.06846862465821019
168,-0.048793606493553576,-0.005759462314844976,-0.13441983869105822,-0.02804975248533248
169,0.23721400568593365,0.4337676157558308,0.3476518644520499,0.23485514676589891
170,0.5888531820404173,0.2342251132886064,0.1826790095791685,0.03971948337679265
171,0.304263516541721,0.20689020511915113,0.024767028375344058,0.052100345015301364
172,0.04586469707464147,-0.10222386892474283,-0.0649607168079096,-0.1083016725065189
173,0.09618277662338837,-0.015301990246541386,-0.007647617544002561,-0.0064166225282485945
174,0.005652971307764765,0.23785917637711862,0.5857990015663479,0.2367008965757641
175,0.17435806895552652,0.3730325866018398,-0.11355471013508622,0.08102660584619004
176,0.03680061827737935,0.33696492070929307,-0.15125952937128784,0.3256200033047225
177,0.24893141172769084,0.3576207808199333,0.0832129429686368,0.42510339990312185
178,0.378742852971534,0.3674005527488048,0.36448932699098213,0.43371902105515714
179,0.4688264641505504,0.3942842446219035,0.6267100807619874,0.2797946346923439
180,0.13177468129798642,0.25251815333912786,0.6452551483503548,0.33437596199116326
181,0.20541390235676515,0.36595105841663045,0.018712425756917228,0.3382452177721642
182,0.1674810346271548,0.38311467840069535,-0.06437814627698102,0.4128408419573012
183,0.0748540178409749,-0.08002945956468199,-0.03545050612052736,-0.07939737478270315
184,0.5731646623297841,0.29263240676607993,-0.13240238053201503,0.05406553027216432
185,0.21697703613917863,0.488063811703245,0.6275910100228161,0.17191376258510793
186,0.39251715173656376,0.13537401367611912,0.35993097430465015,0.2097625975572215
187,-0.04644097222222221,-0.19113880230968416,0.017733458279009073,-0.20660629394036106
188,0.11674293276021297,-0.012180717962299026,0.015546555279407515,0.0022879120717441692
189,0.12714941363809218,-0.11868696835841303,0.022570434729465405,-0.10798064332310225
190,0.29376960764341586,0.23145443726912207,0.6391566902524264,0.3272834699360785
191,0.28318720970501954,0.42487004631138636,0.41736637376865127,0.2548495672171519
192,-0.010451963254201058,-0.18304774928020423,0.013349254287085333,0.15090465366054617
193,0.29428710230153554,0.3226453993055556,0.6310465388689699,0.2819198570820658
194,0.16188196311839054,0.1778070194797552,0.06779979322848761,0.21672012791087203
195,-0.1942093224866,0.43457696155656955,-0.3928845121120346,0.33801914984879755
196,0.033864989067253326,0.4500809345800738,0.017337980882406234,0.3363283796447196
197,0.16358688025133994,0.015758016498714333,0.07925052966101698,0.04548906074578085
198,0.3373271528230479,0.36808186884325655,0.16507435908753443,0.0597854872881356
199,0.14284493607851656,-0.0807915192556678,0.043022932737577846,-0.059320442368807014
200,0.28318720970501954,0.42487004631138636,0.41736637376865127,0.2548495672171519
201,-0.06619758279914534,-0.11142252038289513,-0.15297912394294144,-0.1374755753273033
202,0.21607516942362015,-0.1994222535718166,0.03780094761788355,0.1651136168151528
203,0.5521924061549326,0.3196366304731638,0.1609234379527017,0.0710165219152904
204,0.20266366864950025,-0.20040019539738158,0.19909178131337824,-0.1864832602220049
205,0.08778282540199911,-0.06144601843175068,0.025251348485260006,-0.2296326841873551
206,0.030739649540960423,0.0031536333840359587,-0.07115056406634801,-0.0004941168581594768
207,0.26031332335126034,0.34120765541250175,0.05316578559593654,0.4077840222321816
208,0.09057061920541798,-0.012497892107598163,-0.014118422809829112,-0.004989444976368995
209,-0.005532227269846479,0.3444941991932855,-0.19178998544563958,0.3192596855533826
210,0.32317682868861364,0.3458266984236926,0.47576680598562215,0.30077941089924665
211,0.22970538171809352,0.22820382668767203,0.1007458685308924,0.2870462089625887
212,-0.45253669996287843,0.3275321729456395,0.01088783013273209,0.1174254513436187
213,0.1755834759343764,0.043782445981366824,0.14853688217532235,-0.017113539855859783
214,0.14273006301607993,0.17672301105497612,0.5857990015663479,0.2367008965757641
215,0.00899857851658703,0.036748981986998386,-0.04455073032105605,0.026127927565460674
216,0.15978666148323195,0.42521565578371723,-0.09893838616362449,0.4493716783011009
217,0.47860729709908734,0.2639840269855498,0.6310465388689699,0.2819198570820658
218,0.0650910807574605,0.03794117905032235,-0.08645237747627843,0.004242593233920067
219,0.10127326603922204,0.09783832097457623,0.004827215069534985,0.1145380631609445
220,0.028116243051028555,-0.05767794855950309,-0.07772259060825004,-0.04204601656435608
221,-0.00545265079494428,0.4671383818629581,0.11477290218021152,0.21267127686784726
222,-0.21527537279986958,0.20608800351749235,-0.12999803923565845,0.1152044542454368
223,0.30605840814229324,0.363477114230226,0.06373156089290888,-0.026284817006645644
224,0.06800563104356805,0.03760713469234389,-0.03452374081015497,0.04205393884452413
225,-0.04058103134506741,-0.0081481005201543,-0.1295710495549942,-0.029016129196545004
226,0.06990238053201503,-0.0018006211067651545,-0.034586694643633176,0.0012133467219868077
227,-0.06479823932982032,-0.22768790587538928,-0.042636014232942165,-0.23809790580182527
228,0.08778282540199911,-0.06144601843175068,0.025251348485260006,-0.2296326841873551
229,0.1219312481891931,-0.010870181838964932,0.13879948029842093,0.044426201979664626
230,0.3061277988284079,0.22550162180392586,0.591819227147617,0.2411110601821671
231,0.1640308108793278,0.34431000617937846,-0.16037213213457913,0.38052437572432274
232,0.06664391840504125,0.36962940139251044,-0.14586106131392151,0.36529548973272485
233,0.36532930089272786,0.2498080261752137,-0.13039765460895625,-0.022996681696363874
234,0.0748540178409749,-0.08002945956468199,-0.03545050612052736,-0.07939737478270315
235,0.24141189462461976,0.48326637591898447,0.6644518234825438,0.34202393320838764
236,0.35259748931623935,0.30029459564682015,-0.04749336226097345,0.31155774380251333
237,-0.11211455277596694,0.4950221201379834,0.3558057298457191,0.2600951069734173
238,0.09998830048982321,0.14142996025278864,0.0059927805392583355,0.15977279749293782
239,0.0873872772707518,-0.012538387691492847,-0.01717161299887726,-0.005659302058434734
240,0.5453008712244676,0.3975354918151528,0.001224204489895686,0.4454212898830219
241,0.1654108437907431,-0.13213701951370782,0.07341711427549613,-0.11308407717885338
242,0.29444972124891344,0.2717520348942488,0.13675489540326669,0.3528701713702376
243,0.3969029118906635,0.47282205200637406,0.5351662943194988,0.3232429655810879
244,0.6600788662990729,0.17531121828824425,0.6551677599413299,0.39609858824967403
245,0.08021924061549324,-0.04370428419935174,-0.024367802042590148,0.014192729553726635
246,0.6001686030982905,0.3372341367657178,0.1570502210316167,0.37261489852690854
247,-0.05913472856004631,0.19420316857254094,0.565164998460814,0.23579492725083295
248,-0.020623958786035068,0.40769581613066774,0.3244608039529915,0.4340428442570259
249,-0.04145842387367815,-0.1252262801272997,-0.12141389500036215,-0.14556415264423078
250,0.04217461214779805,0.3576785710243734,0.5555729562780676,0.23235114035564242
251,0.4127579409541142,0.3534980120735549,0.6231116679342315,0.2812951994377444
252,0.2722766737514486,0.35872247290580184,0.052680758139576955,0.42953343994458926
253,0.10741055745690276,0.3882104729148559,-0.12192240635864837,0.39639270290091266
254,0.13177468129798642,0.25251815333912786,0.6452551483503548,0.33437596199116326
255,0.16537002990094885,0.253961069349377,0.1826790095791685,0.03971948337679265
256,0.07909753062527158,-0.02791259800992324,-0.028172406358648372,-0.0238250551164349
257,0.017071735681044475,-0.05617897534360061,-0.08834629757895118,-0.06652975268904826
258,0.10805035231511662,0.26133487308507164,0.038527180211502254,-0.028696373236726802
259,-0.4501518460610423,0.051444847066040134,-0.3634251950012675,-0.042668410700057946
260,0.4356352933054468,0.28578444437653916,0.6561593181859335,0.34363668309973927
261,-0.013581546859155469,-0.009533049489352463,-0.10998614732724898,-0.025003317454820373
262,-0.05201903554161236,0.2544433381546066,0.44659180677785026,0.14182062769357529
263,-0.02208045584800089,-0.10543762675648266,-0.12142160507659716,-0.12434124825709836
264,0.40766624904932636,0.20501623218618714,0.3144841775088729,0.25657195580725767
265,-0.20796349724531,0.3845701144429958,0.07254969533173983,0.06151873364615024
266,0.12876944919781252,-0.12112533301870565,0.025057677029009073,-0.11052889425340429
267,0.2994585828851586,0.35074749542771255,-0.15282234060372302,0.32438285437490944
268,0.13119812321182822,0.43917740135629435,-0.13367634684421625,0.4513504799770027
269,0.11286624984155436,-0.0157677425123135,0.01141876437327971,-0.0026798527361291957
270,0.24275422597059249,0.43725327756048094,0.3244608039529915,0.4340428442570259
271,-0.08042094045387871,0.18440762281797762,-0.1277369355941257,0.34290910654787776
272,0.06691469062364186,0.3661367368580689,-0.14334527758537952,0.36250953503005934
273,0.044823836782920456,0.09701383795994489,-0.05323545922062867,0.09805908379961614
274,0.2513667347982761,0.33837246939736343,0.578798676752861,0.27356736880704036
275,0.17322482921827465,0.30478086973055196,0.6314405308380413,0.2830944058516225
276,0.24275422597059249,0.43725327756048094,0.3244608039529915,0.4340428442570259
277,0.07477281446925255,0.0021502978211466184,-0.030060031077973393,0.006382068654479989
278,-0.012716462158662956,-0.03478301864904754,-0.11091347851477618,-0.050127272845592485
279,0.05138390916992608,0.38472169878585394,-0.16853533450130376,0.3739220040199913
280,-0.04102255699514701,0.053399598962860395,0.10643243879472697,0.2703025405620745
281,0.1401473289466536,0.3278938391822396,-0.05329063224322761,0.35170085696436326
282,0.16252557764739972,-0.13048105075465377,0.0693179709003332,-0.11205329657395335
283,0.040393796741452936,-0.10264452785473704,-0.06991907390808338,-0.11003003817407286
284,-0.02565064555265828,0.3679698959012385,0.5351662943194988,0.3232429655810879
285,0.09222390004798642,-0.009979950972403284,-0.012333716998044308,-0.0017361464784333425
286,0.2027070289864914,0.3494824770480226,-0.25423880893044687,0.3664178363347458
287,-0.06619758279914534,-0.11142252038289513,-0.15297912394294144,-0.1374755753273033
288,-0.02565064555265828,0.3679698959012385,0.5351662943194988,0.3232429655810879
289,-0.056802395131645644,0.1987337225436404,-0.0981700310892909,0.3769348047271114
290,0.05982028873315948,-0.10740755123451762,-0.051523963765753966,-0.1109757250018108
291,0.10995070927042594,0.3223237688776619,0.10211472536849919,0.28512583410292625
292,0.06931648547280167,0.3973822805754744,-0.16106207785564242,0.39134189562056354
293,-0.3262096826674091,0.2930368674625162,-0.25927504487405834,0.33375151655077495
294,0.40766624904932636,0.20501623218618714,0.3144841775088729,0.25657195580725767
295,0.06634478159405333,0.057949569593836014,-0.03527473052929886,0.0626840869119405
296,0.2834386006310662,0.3471984553817181,-0.04749336226097345,0.31155774380251333
297,0.394988266537194,0.4381854894384688,0.4327172062871214,0.304607569851876
298,0.5994059421628277,0.20248223428672318,0.5488592482435173,0.40007550215938714
299,-0.07502661037320735,-0.07899920946961464,-0.09332318715594667,0.03753629394601987
300,0.0686620485432059,-0.031077831875633788,-0.03810701642401859,-0.029194203663715057
301,0.3576243175521512,0.27498220316347965,0.5547030616217585,0.1974253438269593
302,0.5392737136480514,0.28048465114805154,0.08357340671628277,0.4099405093347095
303,0.6632541444842821,0.1790284653185209,0.6272543131156743,0.2418871607000579
304,0.05529482765645366,-0.10162563067008906,-0.05664211042753153,-0.10618663590558453
305,0.12999266340268723,0.007805674106819538,-0.13270137587371433,-0.06591160263200779
306,0.11790842749529185,-0.020062502546447203,0.016438519144755914,-0.005826306553762872
307,0.2374008866163262,0.1641013333197523,0.08141812210270893,0.422841871853723
308,0.13331415009778358,0.25326815277325077,0.617974352183833,0.21958417366090832
309,0.1634618214001159,0.26151779287538024,0.5436619495147037,0.21324161030530198
310,0.017829162252824826,0.2856696420487469,0.42733486572866863,0.26872416770788066
311,0.027975268904823936,-0.23522174674394286,-0.0831165670156997,0.14425142374692157
312,-0.0025996396494277763,0.46250363576071996,0.29683977414710994,0.22815608080273064
313,0.16161175677694484,-0.07796305303174345,0.06915450313722293,-0.05603718774898592
314,-0.0008133069408228222,0.07357927344768578,-0.05721569765862666,0.10716659366851367
315,0.10741055745690276,0.3882104729148559,-0.12192240635864837,0.39639270290091266
316,0.1962050297425032,-0.07616816143117122,0.1260468727364914,-0.04383150045722872
317,0.4155912878684991,0.3002039138327538,0.1733636105905041,0.39670867455725767
318,1.9805700419706085e-06,0.22257639058652035,0.5174899896331304,0.19238875421012602
319,0.1686737622003115,0.23951457925901776,0.17464482720375196,0.4200931943086339
320,0.07370486280874256,-0.001872770444009797,0.06804389848616543,0.005125892105334651
321,0.060373150713457946,-0.05399532613763941,-0.04732437719560334,-0.05522239538063162
322,0.07241699713892513,-0.05770380207201581,-0.03661593012096187,-0.056269232749800835
323,0.1589071469152904,-0.08998974630595391,0.06465231375851077,-0.068892961789711
324,0.1901741232299362,0.33592717274192374,0.6655306682782847,0.34027537279986964
325,0.368914274138056,0.2939298923475301,0.42812136423928004,0.27079690499148923
326,0.39251715173656376,0.13537401367611912,0.35993097430465015,0.2097625975572215
327,0.13049848684448795,0.39388388653483986,-0.10544841378974723,0.4099379628875126
328,0.07932692307692302,0.33737702074732,0.024241399233123295,0.0706775614995292
329,0.6390230017745908,0.16535630737994345,0.633311886589164,0.3751510184657033
330,0.12119546641858614,-0.05519010501548238,0.11559901209166301,0.07118780585660223
331,0.18624064039185861,0.2933015565017021,-0.151059138123823,-0.06621912149835218
332,0.004066888377335931,-0.17540129885783357,0.09799400792680713,-0.18938776618861364
333,0.125456026252173,0.4263595057176227,-0.130557267333949,0.4375165519067796
334,0.13725541374674055,0.3817070589779805,-0.09101200338620885,0.4008685082572794
335,0.05572362107054907,-0.103552619218999,-0.0557502172968275,-0.10784557551970159
336,-0.04394715160075324,0.07348194257704987,0.15056647132587275,0.06157284564908372
337,0.29790532082971166,0.1989987652560481,0.17306022970085466,0.06968430562346084
338,0.29376960764341586,0.23145443726912207,0.6391566902524264,0.3272834699360785
339,0.14264525217749524,0.27054148219071417,-0.0340556896684413,0.2613684013064972
340,0.44465643617358386,0.2684526881428364,-0.16209674886598213,0.38471823278828043
341,0.03617744606058959,0.33750710175829346,-0.15282234060372302,0.32438285437490944
342,0.1308294542454368,0.4174642705164421,-0.11998038669781252,0.4312697632596335
343,0.07332240058670147,0.13562505092894395,-0.08821427136525783,0.105493082717659
344,0.048034411555664236,-0.04768080906852096,-0.05959641358376788,-0.05132162731556933
345,-0.06662446637784292,0.35250956615330287,0.5691661743535419,0.29388900772309134
346,0.5093929948935245,0.2629129630006881,0.1684409744857308,0.06541921877263512
347,0.011521329607598108,-0.07184001464490075,-0.07468941832355502,-0.07743441766713749
348,0.1143624997736491,-0.0026500027162103534,-0.07457610142329418,0.024460499794020762
349,0.053851487238338436,0.3541670910745328,-0.1471694753979248,0.3472177659396277
350,0.0045342321726060675,0.1750125058851224,-0.07703830365873532,0.16859404425612057
351,0.0686620485432059,-0.031077831875633788,-0.03810701642401859,-0.029194203663715057
352,-0.2812169315537628,0.4430659676952049,-0.4572029583491779,0.3292382925675431
353,0.056623577950709825,0.3685050034858033,-0.15386026540770315,0.3607256780340069
354,0.48556199806696365,0.14669205191583368,0.6271678753802694,0.17092347756410253
355,0.16485776960651166,0.4446855081124148,0.42733486572866863,0.26872416770788066
